== vae_miniwan_womd: miniwan, 5.60M params, world 4, per-rank batch 6 x accum 1 = effective 24; 1666 steps/epoch, 83300 steps total
{"VAE_ZDIM": 16, "VAE_DIM": 20, "VAE_NUM_RES_BLOCKS": 2, "VAE_INPUT_NORM": true, "INPUT_NORM_MEAN": [0.6014379089315451, 0.6051588518894708, 0.6036423582790911], "INPUT_NORM_STD": [0.08911796400949443, 0.08588843954384612, 0.1257365217955014], "VAE_DROPOUT": 0.1, "VAE_STREAMING": false, "FRAMES": 33, "IMG": 96, "FPS": 7, "DATASET": "womd_7hz_f33", "INIT": "miniwan", "EPOCHS": 50, "EFFECTIVE_BATCH": 24, "VAE_LR": 0.0002, "VAE_LR_END": 1e-06, "WARMUP_FRAC": 0.1, "VAE_WD": 1e-05, "KL_W": 0.0003, "KL_WARM_FRAC": 0.1, "VAE_LPIPS_W": 0.05, "VAE_LPIPS_NET": "alex", "GRAD_CLIP": 1.0, "PRECISION": "bf16", "SEED": 0}
[vae_miniwan_womd] ep   0 (init) val PSNR 5.142 LPIPS 0.8628 MSE 0.306638
  step 16300 (1306/1666 this epoch) | 489 ms/step | ~3 min left in epoch | rec 0.00138 lpips 0.0358 lr 1.95e-04
  step 16400 (1406/1666 this epoch) | 489 ms/step | ~2 min left in epoch | rec 0.00138 lpips 0.0358 lr 1.94e-04
  step 16500 (1506/1666 this epoch) | 489 ms/step | ~1 min left in epoch | rec 0.00138 lpips 0.0357 lr 1.94e-04
  step 16600 (1606/1666 this epoch) | 489 ms/step | ~0 min left in epoch | rec 0.00137 lpips 0.0356 lr 1.94e-04
[vae_miniwan_womd] ep  10/50 train rec 0.001373 LPIPS 0.0356 KL 0.623 (815s) | val PSNR 29.259 LPIPS 0.0347 MSE 0.001309  *best*
  step 16700 (40/1666 this epoch) | 492 ms/step | ~13 min left in epoch | rec 0.00135 lpips 0.0346 lr 1.94e-04
  step 16800 (140/1666 this epoch) | 489 ms/step | ~12 min left in epoch | rec 0.00135 lpips 0.0349 lr 1.94e-04
  step 16900 (240/1666 this epoch) | 490 ms/step | ~12 min left in epoch | rec 0.00136 lpips 0.0347 lr 1.94e-04
  step 17000 (340/1666 this epoch) | 489 ms/step | ~11 min left in epoch | rec 0.00137 lpips 0.0348 lr 1.94e-04
  step 17100 (440/1666 this epoch) | 489 ms/step | ~10 min left in epoch | rec 0.00136 lpips 0.0346 lr 1.93e-04
  step 17200 (540/1666 this epoch) | 489 ms/step | ~9 min left in epoch | rec 0.00135 lpips 0.0344 lr 1.93e-04
  step 17300 (640/1666 this epoch) | 489 ms/step | ~8 min left in epoch | rec 0.00135 lpips 0.0344 lr 1.93e-04
  step 17400 (740/1666 this epoch) | 489 ms/step | ~8 min left in epoch | rec 0.00134 lpips 0.0342 lr 1.93e-04
  step 17500 (840/1666 this epoch) | 489 ms/step | ~7 min left in epoch | rec 0.00134 lpips 0.0342 lr 1.93e-04
  step 17600 (940/1666 this epoch) | 489 ms/step | ~6 min left in epoch | rec 0.00134 lpips 0.0341 lr 1.93e-04
  step 17700 (1040/1666 this epoch) | 489 ms/step | ~5 min left in epoch | rec 0.00133 lpips 0.0340 lr 1.92e-04
  step 17800 (1140/1666 this epoch) | 489 ms/step | ~4 min left in epoch | rec 0.00133 lpips 0.0340 lr 1.92e-04
  step 17900 (1240/1666 this epoch) | 489 ms/step | ~3 min left in epoch | rec 0.00133 lpips 0.0339 lr 1.92e-04
  step 18000 (1340/1666 this epoch) | 489 ms/step | ~3 min left in epoch | rec 0.00132 lpips 0.0338 lr 1.92e-04
  step 18100 (1440/1666 this epoch) | 489 ms/step | ~2 min left in epoch | rec 0.00132 lpips 0.0338 lr 1.92e-04
  step 18200 (1540/1666 this epoch) | 489 ms/step | ~1 min left in epoch | rec 0.00132 lpips 0.0337 lr 1.92e-04
  step 18300 (1640/1666 this epoch) | 489 ms/step | ~0 min left in epoch | rec 0.00132 lpips 0.0337 lr 1.91e-04
[vae_miniwan_womd] ep  11/50 train rec 0.001320 LPIPS 0.0337 KL 0.601 (815s) | val PSNR 29.400 LPIPS 0.0326 MSE 0.001265  *best*
  step 18400 (74/1666 this epoch) | 490 ms/step | ~13 min left in epoch | rec 0.00128 lpips 0.0321 lr 1.91e-04
  step 18500 (174/1666 this epoch) | 489 ms/step | ~12 min left in epoch | rec 0.00131 lpips 0.0327 lr 1.91e-04
  step 18600 (274/1666 this epoch) | 489 ms/step | ~11 min left in epoch | rec 0.00129 lpips 0.0326 lr 1.91e-04
  step 18700 (374/1666 this epoch) | 489 ms/step | ~11 min left in epoch | rec 0.00128 lpips 0.0324 lr 1.91e-04
  step 18800 (474/1666 this epoch) | 489 ms/step | ~10 min left in epoch | rec 0.00128 lpips 0.0324 lr 1.91e-04
  step 18900 (574/1666 this epoch) | 489 ms/step | ~9 min left in epoch | rec 0.00127 lpips 0.0324 lr 1.90e-04
  step 19000 (674/1666 this epoch) | 489 ms/step | ~8 min left in epoch | rec 0.00127 lpips 0.0324 lr 1.90e-04
  step 19100 (774/1666 this epoch) | 489 ms/step | ~7 min left in epoch | rec 0.00128 lpips 0.0324 lr 1.90e-04
  step 19200 (874/1666 this epoch) | 490 ms/step | ~6 min left in epoch | rec 0.00128 lpips 0.0324 lr 1.90e-04
  step 19300 (974/1666 this epoch) | 489 ms/step | ~6 min left in epoch | rec 0.00127 lpips 0.0324 lr 1.90e-04
  step 19400 (1074/1666 this epoch) | 489 ms/step | ~5 min left in epoch | rec 0.00127 lpips 0.0324 lr 1.89e-04
  step 19500 (1174/1666 this epoch) | 489 ms/step | ~4 min left in epoch | rec 0.00127 lpips 0.0323 lr 1.89e-04
  step 19600 (1274/1666 this epoch) | 489 ms/step | ~3 min left in epoch | rec 0.00127 lpips 0.0322 lr 1.89e-04
  step 19700 (1374/1666 this epoch) | 489 ms/step | ~2 min left in epoch | rec 0.00127 lpips 0.0322 lr 1.89e-04
  step 19800 (1474/1666 this epoch) | 489 ms/step | ~2 min left in epoch | rec 0.00127 lpips 0.0321 lr 1.89e-04
  step 19900 (1574/1666 this epoch) | 489 ms/step | ~1 min left in epoch | rec 0.00126 lpips 0.0320 lr 1.89e-04
[vae_miniwan_womd] ep  12/50 train rec 0.001262 LPIPS 0.0320 KL 0.582 (815s) | val PSNR 29.576 LPIPS 0.0312 MSE 0.001214  *best*
  step 20000 (8/1666 this epoch) | 498 ms/step | ~14 min left in epoch | rec 0.00112 lpips 0.0315 lr 1.88e-04
  step 20100 (108/1666 this epoch) | 489 ms/step | ~13 min left in epoch | rec 0.00123 lpips 0.0313 lr 1.88e-04
  step 20200 (208/1666 this epoch) | 489 ms/step | ~12 min left in epoch | rec 0.00122 lpips 0.0312 lr 1.88e-04
  step 20300 (308/1666 this epoch) | 489 ms/step | ~11 min left in epoch | rec 0.00123 lpips 0.0313 lr 1.88e-04
  step 20400 (408/1666 this epoch) | 489 ms/step | ~10 min left in epoch | rec 0.00124 lpips 0.0313 lr 1.88e-04
  step 20500 (508/1666 this epoch) | 488 ms/step | ~9 min left in epoch | rec 0.00123 lpips 0.0312 lr 1.87e-04
  step 20600 (608/1666 this epoch) | 489 ms/step | ~9 min left in epoch | rec 0.00123 lpips 0.0311 lr 1.87e-04
  step 20700 (708/1666 this epoch) | 489 ms/step | ~8 min left in epoch | rec 0.00122 lpips 0.0311 lr 1.87e-04
  step 20800 (808/1666 this epoch) | 489 ms/step | ~7 min left in epoch | rec 0.00122 lpips 0.0310 lr 1.87e-04
  step 20900 (908/1666 this epoch) | 489 ms/step | ~6 min left in epoch | rec 0.00122 lpips 0.0310 lr 1.87e-04
  step 21000 (1008/1666 this epoch) | 489 ms/step | ~5 min left in epoch | rec 0.00122 lpips 0.0310 lr 1.86e-04
  step 21100 (1108/1666 this epoch) | 489 ms/step | ~5 min left in epoch | rec 0.00122 lpips 0.0309 lr 1.86e-04
  step 21200 (1208/1666 this epoch) | 489 ms/step | ~4 min left in epoch | rec 0.00122 lpips 0.0309 lr 1.86e-04
  step 21300 (1308/1666 this epoch) | 489 ms/step | ~3 min left in epoch | rec 0.00122 lpips 0.0309 lr 1.86e-04
  step 21400 (1408/1666 this epoch) | 489 ms/step | ~2 min left in epoch | rec 0.00122 lpips 0.0308 lr 1.85e-04
  step 21500 (1508/1666 this epoch) | 489 ms/step | ~1 min left in epoch | rec 0.00122 lpips 0.0308 lr 1.85e-04
  step 21600 (1608/1666 this epoch) | 489 ms/step | ~0 min left in epoch | rec 0.00122 lpips 0.0308 lr 1.85e-04
[vae_miniwan_womd] ep  13/50 train rec 0.001219 LPIPS 0.0307 KL 0.580 (815s) | val PSNR 29.739 LPIPS 0.0302 MSE 0.001170  *best*
  step 21700 (42/1666 this epoch) | 490 ms/step | ~13 min left in epoch | rec 0.00121 lpips 0.0297 lr 1.85e-04
  step 21800 (142/1666 this epoch) | 489 ms/step | ~12 min left in epoch | rec 0.00121 lpips 0.0302 lr 1.85e-04
  step 21900 (242/1666 this epoch) | 489 ms/step | ~12 min left in epoch | rec 0.00120 lpips 0.0303 lr 1.84e-04
  step 22000 (342/1666 this epoch) | 489 ms/step | ~11 min left in epoch | rec 0.00120 lpips 0.0301 lr 1.84e-04
  step 22100 (442/1666 this epoch) | 489 ms/step | ~10 min left in epoch | rec 0.00119 lpips 0.0300 lr 1.84e-04
  step 22200 (542/1666 this epoch) | 489 ms/step | ~9 min left in epoch | rec 0.00120 lpips 0.0300 lr 1.84e-04
  step 22300 (642/1666 this epoch) | 489 ms/step | ~8 min left in epoch | rec 0.00119 lpips 0.0300 lr 1.83e-04
  step 22400 (742/1666 this epoch) | 489 ms/step | ~8 min left in epoch | rec 0.00119 lpips 0.0299 lr 1.83e-04
  step 22500 (842/1666 this epoch) | 489 ms/step | ~7 min left in epoch | rec 0.00120 lpips 0.0300 lr 1.83e-04
  step 22600 (942/1666 this epoch) | 489 ms/step | ~6 min left in epoch | rec 0.00120 lpips 0.0300 lr 1.83e-04
  step 22700 (1042/1666 this epoch) | 489 ms/step | ~5 min left in epoch | rec 0.00120 lpips 0.0300 lr 1.83e-04
  step 22800 (1142/1666 this epoch) | 489 ms/step | ~4 min left in epoch | rec 0.00119 lpips 0.0299 lr 1.82e-04
  step 22900 (1242/1666 this epoch) | 489 ms/step | ~3 min left in epoch | rec 0.00120 lpips 0.0299 lr 1.82e-04
  step 23000 (1342/1666 this epoch) | 489 ms/step | ~3 min left in epoch | rec 0.00119 lpips 0.0299 lr 1.82e-04
  step 23100 (1442/1666 this epoch) | 489 ms/step | ~2 min left in epoch | rec 0.00119 lpips 0.0299 lr 1.82e-04
  step 23200 (1542/1666 this epoch) | 490 ms/step | ~1 min left in epoch | rec 0.00120 lpips 0.0300 lr 1.81e-04
  step 23300 (1642/1666 this epoch) | 490 ms/step | ~0 min left in epoch | rec 0.00120 lpips 0.0299 lr 1.81e-04
[vae_miniwan_womd] ep  14/50 train rec 0.001195 LPIPS 0.0299 KL 0.582 (816s) | val PSNR 29.822 LPIPS 0.0286 MSE 0.001147  *best*
  step 23400 (76/1666 this epoch) | 490 ms/step | ~13 min left in epoch | rec 0.00119 lpips 0.0295 lr 1.81e-04
  step 23500 (176/1666 this epoch) | 489 ms/step | ~12 min left in epoch | rec 0.00117 lpips 0.0294 lr 1.81e-04
  step 23600 (276/1666 this epoch) | 489 ms/step | ~11 min left in epoch | rec 0.00117 lpips 0.0293 lr 1.80e-04
  step 23700 (376/1666 this epoch) | 489 ms/step | ~11 min left in epoch | rec 0.00118 lpips 0.0294 lr 1.80e-04
  step 23800 (476/1666 this epoch) | 489 ms/step | ~10 min left in epoch | rec 0.00118 lpips 0.0294 lr 1.80e-04
  step 23900 (576/1666 this epoch) | 489 ms/step | ~9 min left in epoch | rec 0.00119 lpips 0.0296 lr 1.80e-04
  step 24000 (676/1666 this epoch) | 489 ms/step | ~8 min left in epoch | rec 0.00119 lpips 0.0296 lr 1.79e-04
  step 24100 (776/1666 this epoch) | 489 ms/step | ~7 min left in epoch | rec 0.00118 lpips 0.0295 lr 1.79e-04
  step 24200 (876/1666 this epoch) | 489 ms/step | ~6 min left in epoch | rec 0.00118 lpips 0.0295 lr 1.79e-04
  step 24300 (976/1666 this epoch) | 489 ms/step | ~6 min left in epoch | rec 0.00118 lpips 0.0293 lr 1.79e-04
  step 24400 (1076/1666 this epoch) | 489 ms/step | ~5 min left in epoch | rec 0.00117 lpips 0.0293 lr 1.78e-04
  step 24500 (1176/1666 this epoch) | 489 ms/step | ~4 min left in epoch | rec 0.00117 lpips 0.0293 lr 1.78e-04
  step 24600 (1276/1666 this epoch) | 489 ms/step | ~3 min left in epoch | rec 0.00117 lpips 0.0292 lr 1.78e-04
  step 24700 (1376/1666 this epoch) | 489 ms/step | ~2 min left in epoch | rec 0.00117 lpips 0.0292 lr 1.77e-04
  step 24800 (1476/1666 this epoch) | 489 ms/step | ~2 min left in epoch | rec 0.00117 lpips 0.0291 lr 1.77e-04
  step 24900 (1576/1666 this epoch) | 489 ms/step | ~1 min left in epoch | rec 0.00116 lpips 0.0290 lr 1.77e-04
[vae_miniwan_womd] ep  15/50 train rec 0.001161 LPIPS 0.0290 KL 0.580 (815s) | val PSNR 29.947 LPIPS 0.0280 MSE 0.001115  *best*
  step 25000 (10/1666 this epoch) | 501 ms/step | ~14 min left in epoch | rec 0.00118 lpips 0.0293 lr 1.77e-04
  step 25100 (110/1666 this epoch) | 489 ms/step | ~13 min left in epoch | rec 0.00118 lpips 0.0288 lr 1.76e-04
  step 25200 (210/1666 this epoch) | 489 ms/step | ~12 min left in epoch | rec 0.00117 lpips 0.0289 lr 1.76e-04
  step 25300 (310/1666 this epoch) | 489 ms/step | ~11 min left in epoch | rec 0.00117 lpips 0.0289 lr 1.76e-04
  step 25400 (410/1666 this epoch) | 489 ms/step | ~10 min left in epoch | rec 0.00117 lpips 0.0287 lr 1.76e-04
  step 25500 (510/1666 this epoch) | 489 ms/step | ~9 min left in epoch | rec 0.00116 lpips 0.0287 lr 1.75e-04
  step 25600 (610/1666 this epoch) | 489 ms/step | ~9 min left in epoch | rec 0.00116 lpips 0.0286 lr 1.75e-04
  step 25700 (710/1666 this epoch) | 489 ms/step | ~8 min left in epoch | rec 0.00116 lpips 0.0286 lr 1.75e-04
  step 25800 (810/1666 this epoch) | 489 ms/step | ~7 min left in epoch | rec 0.00116 lpips 0.0286 lr 1.75e-04
  step 25900 (910/1666 this epoch) | 489 ms/step | ~6 min left in epoch | rec 0.00116 lpips 0.0286 lr 1.74e-04
  step 26000 (1010/1666 this epoch) | 489 ms/step | ~5 min left in epoch | rec 0.00115 lpips 0.0285 lr 1.74e-04
  step 26100 (1110/1666 this epoch) | 489 ms/step | ~5 min left in epoch | rec 0.00115 lpips 0.0285 lr 1.74e-04
  step 26200 (1210/1666 this epoch) | 489 ms/step | ~4 min left in epoch | rec 0.00115 lpips 0.0285 lr 1.73e-04
  step 26300 (1310/1666 this epoch) | 489 ms/step | ~3 min left in epoch | rec 0.00115 lpips 0.0284 lr 1.73e-04
  step 26400 (1410/1666 this epoch) | 489 ms/step | ~2 min left in epoch | rec 0.00115 lpips 0.0284 lr 1.73e-04
  step 26500 (1510/1666 this epoch) | 489 ms/step | ~1 min left in epoch | rec 0.00115 lpips 0.0284 lr 1.73e-04
  step 26600 (1610/1666 this epoch) | 489 ms/step | ~0 min left in epoch | rec 0.00115 lpips 0.0284 lr 1.72e-04
[vae_miniwan_womd] ep  16/50 train rec 0.001145 LPIPS 0.0283 KL 0.582 (815s) | val PSNR 30.074 LPIPS 0.0274 MSE 0.001082  *best*
  step 26700 (44/1666 this epoch) | 490 ms/step | ~13 min left in epoch | rec 0.00112 lpips 0.0279 lr 1.72e-04
  step 26800 (144/1666 this epoch) | 489 ms/step | ~12 min left in epoch | rec 0.00112 lpips 0.0276 lr 1.72e-04
  step 26900 (244/1666 this epoch) | 489 ms/step | ~12 min left in epoch | rec 0.00112 lpips 0.0276 lr 1.71e-04
  step 27000 (344/1666 this epoch) | 489 ms/step | ~11 min left in epoch | rec 0.00111 lpips 0.0275 lr 1.71e-04
  step 27100 (444/1666 this epoch) | 489 ms/step | ~10 min left in epoch | rec 0.00112 lpips 0.0276 lr 1.71e-04
  step 27200 (544/1666 this epoch) | 489 ms/step | ~9 min left in epoch | rec 0.00111 lpips 0.0275 lr 1.70e-04
  step 27300 (644/1666 this epoch) | 489 ms/step | ~8 min left in epoch | rec 0.00111 lpips 0.0276 lr 1.70e-04
  step 27400 (744/1666 this epoch) | 490 ms/step | ~8 min left in epoch | rec 0.00111 lpips 0.0275 lr 1.70e-04
  step 27500 (844/1666 this epoch) | 490 ms/step | ~7 min left in epoch | rec 0.00111 lpips 0.0276 lr 1.70e-04
  step 27600 (944/1666 this epoch) | 490 ms/step | ~6 min left in epoch | rec 0.00111 lpips 0.0275 lr 1.69e-04
  step 27700 (1044/1666 this epoch) | 490 ms/step | ~5 min left in epoch | rec 0.00111 lpips 0.0275 lr 1.69e-04
  step 27800 (1144/1666 this epoch) | 490 ms/step | ~4 min left in epoch | rec 0.00111 lpips 0.0275 lr 1.69e-04
  step 27900 (1244/1666 this epoch) | 490 ms/step | ~3 min left in epoch | rec 0.00111 lpips 0.0275 lr 1.68e-04
  step 28000 (1344/1666 this epoch) | 490 ms/step | ~3 min left in epoch | rec 0.00111 lpips 0.0275 lr 1.68e-04
  step 28100 (1444/1666 this epoch) | 489 ms/step | ~2 min left in epoch | rec 0.00111 lpips 0.0274 lr 1.68e-04
  step 28200 (1544/1666 this epoch) | 489 ms/step | ~1 min left in epoch | rec 0.00111 lpips 0.0274 lr 1.67e-04
  step 28300 (1644/1666 this epoch) | 489 ms/step | ~0 min left in epoch | rec 0.00112 lpips 0.0276 lr 1.67e-04
[vae_miniwan_womd] ep  17/50 train rec 0.001117 LPIPS 0.0276 KL 0.585 (815s) | val PSNR 30.066 LPIPS 0.0274 MSE 0.001084  *best*
  step 28400 (78/1666 this epoch) | 490 ms/step | ~13 min left in epoch | rec 0.00111 lpips 0.0271 lr 1.67e-04
  step 28500 (178/1666 this epoch) | 490 ms/step | ~12 min left in epoch | rec 0.00109 lpips 0.0268 lr 1.67e-04
  step 28600 (278/1666 this epoch) | 490 ms/step | ~11 min left in epoch | rec 0.00107 lpips 0.0267 lr 1.66e-04
  step 28700 (378/1666 this epoch) | 490 ms/step | ~11 min left in epoch | rec 0.00107 lpips 0.0266 lr 1.66e-04
  step 28800 (478/1666 this epoch) | 490 ms/step | ~10 min left in epoch | rec 0.00108 lpips 0.0268 lr 1.66e-04
  step 28900 (578/1666 this epoch) | 490 ms/step | ~9 min left in epoch | rec 0.00107 lpips 0.0267 lr 1.65e-04
  step 29000 (678/1666 this epoch) | 490 ms/step | ~8 min left in epoch | rec 0.00108 lpips 0.0268 lr 1.65e-04
  step 29100 (778/1666 this epoch) | 490 ms/step | ~7 min left in epoch | rec 0.00108 lpips 0.0269 lr 1.65e-04
  step 29200 (878/1666 this epoch) | 490 ms/step | ~6 min left in epoch | rec 0.00108 lpips 0.0269 lr 1.64e-04
  step 29300 (978/1666 this epoch) | 490 ms/step | ~6 min left in epoch | rec 0.00108 lpips 0.0268 lr 1.64e-04
  step 29400 (1078/1666 this epoch) | 490 ms/step | ~5 min left in epoch | rec 0.00108 lpips 0.0268 lr 1.64e-04
  step 29500 (1178/1666 this epoch) | 490 ms/step | ~4 min left in epoch | rec 0.00108 lpips 0.0268 lr 1.63e-04
  step 29600 (1278/1666 this epoch) | 490 ms/step | ~3 min left in epoch | rec 0.00108 lpips 0.0267 lr 1.63e-04
  step 29700 (1378/1666 this epoch) | 490 ms/step | ~2 min left in epoch | rec 0.00108 lpips 0.0267 lr 1.63e-04
  step 29800 (1478/1666 this epoch) | 490 ms/step | ~2 min left in epoch | rec 0.00108 lpips 0.0267 lr 1.62e-04
  step 29900 (1578/1666 this epoch) | 490 ms/step | ~1 min left in epoch | rec 0.00107 lpips 0.0267 lr 1.62e-04
[vae_miniwan_womd] ep  18/50 train rec 0.001074 LPIPS 0.0267 KL 0.589 (816s) | val PSNR 30.250 LPIPS 0.0257 MSE 0.001037  *best*
  step 30000 (12/1666 this epoch) | 496 ms/step | ~14 min left in epoch | rec 0.00111 lpips 0.0275 lr 1.62e-04
  step 30100 (112/1666 this epoch) | 490 ms/step | ~13 min left in epoch | rec 0.00110 lpips 0.0267 lr 1.61e-04
  step 30200 (212/1666 this epoch) | 490 ms/step | ~12 min left in epoch | rec 0.00108 lpips 0.0265 lr 1.61e-04
  step 30300 (312/1666 this epoch) | 489 ms/step | ~11 min left in epoch | rec 0.00107 lpips 0.0265 lr 1.61e-04
  step 30400 (412/1666 this epoch) | 489 ms/step | ~10 min left in epoch | rec 0.00107 lpips 0.0264 lr 1.60e-04
  step 30500 (512/1666 this epoch) | 489 ms/step | ~9 min left in epoch | rec 0.00107 lpips 0.0264 lr 1.60e-04
  step 30600 (612/1666 this epoch) | 489 ms/step | ~9 min left in epoch | rec 0.00107 lpips 0.0264 lr 1.60e-04
  step 30700 (712/1666 this epoch) | 489 ms/step | ~8 min left in epoch | rec 0.00107 lpips 0.0264 lr 1.59e-04
  step 30800 (812/1666 this epoch) | 489 ms/step | ~7 min left in epoch | rec 0.00107 lpips 0.0264 lr 1.59e-04
  step 30900 (912/1666 this epoch) | 489 ms/step | ~6 min left in epoch | rec 0.00107 lpips 0.0264 lr 1.59e-04
  step 31000 (1012/1666 this epoch) | 489 ms/step | ~5 min left in epoch | rec 0.00107 lpips 0.0264 lr 1.58e-04
  step 31100 (1112/1666 this epoch) | 489 ms/step | ~5 min left in epoch | rec 0.00107 lpips 0.0263 lr 1.58e-04
  step 31200 (1212/1666 this epoch) | 489 ms/step | ~4 min left in epoch | rec 0.00107 lpips 0.0263 lr 1.58e-04
  step 31300 (1312/1666 this epoch) | 489 ms/step | ~3 min left in epoch | rec 0.00106 lpips 0.0263 lr 1.57e-04
  step 31400 (1412/1666 this epoch) | 489 ms/step | ~2 min left in epoch | rec 0.00106 lpips 0.0263 lr 1.57e-04
  step 31500 (1512/1666 this epoch) | 489 ms/step | ~1 min left in epoch | rec 0.00106 lpips 0.0263 lr 1.57e-04
  step 31600 (1612/1666 this epoch) | 489 ms/step | ~0 min left in epoch | rec 0.00106 lpips 0.0262 lr 1.56e-04
[vae_miniwan_womd] ep  19/50 train rec 0.001060 LPIPS 0.0262 KL 0.590 (815s) | val PSNR 30.321 LPIPS 0.0254 MSE 0.001021  *best*
  step 31700 (46/1666 this epoch) | 490 ms/step | ~13 min left in epoch | rec 0.00105 lpips 0.0262 lr 1.56e-04
  step 31800 (146/1666 this epoch) | 489 ms/step | ~12 min left in epoch | rec 0.00103 lpips 0.0256 lr 1.56e-04
  step 31900 (246/1666 this epoch) | 489 ms/step | ~12 min left in epoch | rec 0.00103 lpips 0.0254 lr 1.55e-04
  step 32000 (346/1666 this epoch) | 489 ms/step | ~11 min left in epoch | rec 0.00104 lpips 0.0257 lr 1.55e-04
  step 32100 (446/1666 this epoch) | 489 ms/step | ~10 min left in epoch | rec 0.00104 lpips 0.0257 lr 1.55e-04
  step 32200 (546/1666 this epoch) | 489 ms/step | ~9 min left in epoch | rec 0.00104 lpips 0.0256 lr 1.54e-04
  step 32300 (646/1666 this epoch) | 489 ms/step | ~8 min left in epoch | rec 0.00104 lpips 0.0255 lr 1.54e-04
  step 32400 (746/1666 this epoch) | 489 ms/step | ~8 min left in epoch | rec 0.00103 lpips 0.0255 lr 1.54e-04
  step 32500 (846/1666 this epoch) | 489 ms/step | ~7 min left in epoch | rec 0.00103 lpips 0.0255 lr 1.53e-04
  step 32600 (946/1666 this epoch) | 489 ms/step | ~6 min left in epoch | rec 0.00103 lpips 0.0255 lr 1.53e-04
  step 32700 (1046/1666 this epoch) | 489 ms/step | ~5 min left in epoch | rec 0.00103 lpips 0.0255 lr 1.52e-04
  step 32800 (1146/1666 this epoch) | 489 ms/step | ~4 min left in epoch | rec 0.00103 lpips 0.0255 lr 1.52e-04
  step 32900 (1246/1666 this epoch) | 489 ms/step | ~3 min left in epoch | rec 0.00103 lpips 0.0255 lr 1.52e-04
  step 33000 (1346/1666 this epoch) | 489 ms/step | ~3 min left in epoch | rec 0.00103 lpips 0.0255 lr 1.51e-04
  step 33100 (1446/1666 this epoch) | 489 ms/step | ~2 min left in epoch | rec 0.00103 lpips 0.0255 lr 1.51e-04
  step 33200 (1546/1666 this epoch) | 489 ms/step | ~1 min left in epoch | rec 0.00103 lpips 0.0255 lr 1.51e-04
  step 33300 (1646/1666 this epoch) | 489 ms/step | ~0 min left in epoch | rec 0.00103 lpips 0.0254 lr 1.50e-04
[vae_miniwan_womd] ep  20/50 train rec 0.001031 LPIPS 0.0254 KL 0.590 (815s) | val PSNR 30.419 LPIPS 0.0247 MSE 0.000997  *best*
  step 33400 (80/1666 this epoch) | 491 ms/step | ~13 min left in epoch | rec 0.00100 lpips 0.0251 lr 1.50e-04
  step 33500 (180/1666 this epoch) | 490 ms/step | ~12 min left in epoch | rec 0.00102 lpips 0.0251 lr 1.50e-04
  step 33600 (280/1666 this epoch) | 489 ms/step | ~11 min left in epoch | rec 0.00103 lpips 0.0254 lr 1.49e-04
  step 33700 (380/1666 this epoch) | 489 ms/step | ~10 min left in epoch | rec 0.00103 lpips 0.0253 lr 1.49e-04
  step 33800 (480/1666 this epoch) | 489 ms/step | ~10 min left in epoch | rec 0.00103 lpips 0.0252 lr 1.49e-04
  step 33900 (580/1666 this epoch) | 489 ms/step | ~9 min left in epoch | rec 0.00102 lpips 0.0251 lr 1.48e-04
  step 34000 (680/1666 this epoch) | 489 ms/step | ~8 min left in epoch | rec 0.00102 lpips 0.0251 lr 1.48e-04
  step 34100 (780/1666 this epoch) | 490 ms/step | ~7 min left in epoch | rec 0.00102 lpips 0.0251 lr 1.47e-04
  step 34200 (880/1666 this epoch) | 490 ms/step | ~6 min left in epoch | rec 0.00102 lpips 0.0251 lr 1.47e-04
  step 34300 (980/1666 this epoch) | 490 ms/step | ~6 min left in epoch | rec 0.00102 lpips 0.0251 lr 1.47e-04
  step 34400 (1080/1666 this epoch) | 490 ms/step | ~5 min left in epoch | rec 0.00102 lpips 0.0251 lr 1.46e-04
  step 34500 (1180/1666 this epoch) | 490 ms/step | ~4 min left in epoch | rec 0.00102 lpips 0.0251 lr 1.46e-04
  step 34600 (1280/1666 this epoch) | 490 ms/step | ~3 min left in epoch | rec 0.00102 lpips 0.0251 lr 1.46e-04
  step 34700 (1380/1666 this epoch) | 490 ms/step | ~2 min left in epoch | rec 0.00102 lpips 0.0251 lr 1.45e-04
  step 34800 (1480/1666 this epoch) | 490 ms/step | ~2 min left in epoch | rec 0.00102 lpips 0.0251 lr 1.45e-04
  step 34900 (1580/1666 this epoch) | 490 ms/step | ~1 min left in epoch | rec 0.00102 lpips 0.0251 lr 1.44e-04
[vae_miniwan_womd] ep  21/50 train rec 0.001018 LPIPS 0.0251 KL 0.591 (816s) | val PSNR 30.500 LPIPS 0.0243 MSE 0.000978  *best*
  step 35000 (14/1666 this epoch) | 494 ms/step | ~14 min left in epoch | rec 0.00101 lpips 0.0241 lr 1.44e-04
  step 35100 (114/1666 this epoch) | 490 ms/step | ~13 min left in epoch | rec 0.00100 lpips 0.0247 lr 1.44e-04
  step 35200 (214/1666 this epoch) | 489 ms/step | ~12 min left in epoch | rec 0.00099 lpips 0.0246 lr 1.43e-04
  step 35300 (314/1666 this epoch) | 489 ms/step | ~11 min left in epoch | rec 0.00100 lpips 0.0248 lr 1.43e-04
  step 35400 (414/1666 this epoch) | 489 ms/step | ~10 min left in epoch | rec 0.00100 lpips 0.0248 lr 1.43e-04
  step 35500 (514/1666 this epoch) | 489 ms/step | ~9 min left in epoch | rec 0.00099 lpips 0.0247 lr 1.42e-04
